Section Name,Description,Company Name,Text Information
Kunden - Usability (erweitert),"Hier finden Sie die Kriterien, die Einfluss auf Benutzerfreundlichkeit des Tarifs haben.",QR-Code Sticker für Nachbestellfunktion oder Direktbestellfunktion,Zur Bestellung des Druckers kann beispielsweise ein QR-Code-Sticker für den Toner beigelegt werden. Dieser Kann beim Drucker angebracht werden und führt nach dem Scan direkt in den Checkout.
Bestellprozess & Rechnungsstellung (erweitert),,Aktueller Tracking-Status der Sendung im System,"Gibt an, ob der Livestatus de Sendung im Shopsystem dargestellt und syncronisiert wird."
Bestellprozess & Rechnungsstellung (erweitert),,Automatische Bestell-Freigabe nach Regeln,"Gibt an, ob der Shoptarif die Möglichkeit beinhaltet, Kriterien für Bestellung zu definieren, bei denen Bestellungen direkt bestätigt und freigegeben werden ohne dass eine manuelle Überprüfung stattfinden muss."
Bestellprozess & Rechnungsstellung (erweitert),,Automatische Bestellbestätigungsmail,"Gibt an, ob der Shoptarif die Möglichkeit beinhaltet, Kriterien für Bestellung zu definieren, bei denen Bestellungen direkt bestätigt und freigegeben werden ohne dass eine manuelle Überprüfung stattfinden muss."
Bestellprozess & Rechnungsstellung (erweitert),,Automatische Rechnungserstellung,"Gibt an, ob der Shop-Tarif den automatischen Versand von Rechnungen(z.B. per PDF-Dokument) per E-Mail beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Automatische SMS Benachrichtigungen für Kunden (SMS aus System),"Gibt an, ob der Tarif eine SMS Funktion zur Mitteilung z.B. des Bestellstatus beinhaltet."
Bestellprozess & Rechnungsstellung (erweitert),,Automatische Zusendung der Sendungsnummer zur Sendungsverfolgung (Tracking-URL) per E-Mail,"Gibt an, ob der Shop-Tarif den automatischen Versand von Paket-Trackinginformation per E-Mail ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Automatischer Druck von Versandlabels/ Versandetiketten/ Paketaufkleber,"Gibt an, ob der Shop-Tarif den automatischen Druck von Versandlabels beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Automatischer Rechnungsversand per E-Mail (pdf) wählbar,"Gibt an, ob der Shop-Tarif den automatischen Druck von Versandlabels beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Automatisches Prüfen von Lieferadressen-(Adress-Validierung),"Gibt an, ob der Shop-Tarif eine funktionsfertige Prüfung von Lieferadressen während des Bestellvorgangs ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Barcode auf Rechnungen/ Lieferscheinen,Auf jede Rechnung wird von der Software ein Barcode gedruckt um anhand des Barcodes die Bestelldetails schneller einsehen zu können.
Bestellprozess & Rechnungsstellung (erweitert),,Batch/ Bulk - Vorgänge (gebündelt),"Gibt an, ob der Tarif Batch-Vorgänge ermöglicht."
Bestellprozess & Rechnungsstellung (erweitert),,Bestell-Bearbeitung Mitarbeiter zuordenbar,"Gibt an, ob der Tarif die Zuordnung von Bestellungen und bearbeitenden Mitarbeitern beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Bestellstatus-Arten frei definierbar,"Gibt an, ob der Tarif die Zuordnung von Bestellungen und bearbeitenden Mitarbeitern beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,"Bestellungsdetails (Lieferadresse, Warenkorb, Versanddienstleister, Versteuerung und Zahlstatus) im System änderbar (Fehlerkorrektur)","Dieses Feature ermöglicht es, Bestellungen bei der Abarbeitung manuell zu korrigieren und anzupassen. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Eine Rechnung für mehrere Bestellungen erstellbar (Sammelrechnung),"Gibt an, ob die Erstellung einer Sammelrechnung für mehrere Bestellungen möglich ist."
Bestellprozess & Rechnungsstellung (erweitert),,Elektronische Signatur von Belegen,"Gibt an, ob der Tarif eine Signatur von Belegen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Erstellung von Belegen (Rechnungen & Gutschriften) (auch pdf),"Gibt an, ob der Tarif das schreiben von Rechnungen ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Erstellung von Rechnungskorrekturen/ Rechnungsstornierungen möglich,"Gibt an, ob der Tarif die Erstellung von Rechnungskorrekturen ermöglicht. Bitte beachten Sie die (steuerrechtliche) Unterschiede von Gutschriften und Rechnungskorrekturen."
Bestellprozess & Rechnungsstellung (erweitert),,Individualisierte Bestellbestätigungsmail vor Versand möglich,"Gibt an, ob der Tarif die Erstellung von Rechnungskorrekturen ermöglicht. Bitte beachten Sie die (steuerrechtliche) Unterschiede von Gutschriften und Rechnungskorrekturen."
Bestellprozess & Rechnungsstellung (erweitert),,Limit für Rechnungszahlung pro Kunde einstellbar,"Gibt an, ob der Tarif eine Limitierung von Rechnungsbeträgen je Kunde beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Manuelles Anlegen von Bestellungen (z.B. für Telefon-Bestellungen),"Gibt an, ob der Tarif eine Limitierung von Rechnungsbeträgen je Kunde beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Mehrere Lieferadressen je Bestellung möglich,"Gibt an, ob der Tarif eine unterschiedliche Zusendung von Artikeln zu mehreren Lieferadressen."
Bestellprozess & Rechnungsstellung (erweitert),,Verwaltung der Bestellhistorie (im Backend),"Gibt an, ob der Tarif eine Verwaltung von abgeschlossenen Bestellungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Bestellprozess & Rechnungsstellung (erweitert),,Zahlungsarten je Produkt/ Kategorie definierbar,"Gibt an, ob der Tarif die Festlegung von bestimmten Zahlungsarten je Produkt ermöglicht."
Bestellprozess & Rechnungsstellung (erweitert),,Zahlungsarten nur ab/ bis zu bestimmten Gesamtbestellwert/ Warenkorbwert,"Gibt an, ob der Tarif die Festlegung von bestimmten Zahlungsarten je Produkt ermöglicht."
Preisgestaltung - Features (erweitert),,"""Preis auf Anfrage""/ Angebot anfordern - Artikelattribut, Preisanfrage",
Preisgestaltung - Features (erweitert),,Definition von Preisrundungsregeln (Runden),"Gibt an, ob der Tarif eine Rundungsfunktion für Preise beinhaltet, welche eine optisch ansprechende Darstellung von Preisendungen ermöglicht."
Preisgestaltung - Features (erweitert),,Direkte Streichpreiseingabe möglich (bei Sonderangeboten),"Gibt an, ob je Artikel die Eingabe und Darstellung eines Streichpreises moeglich ist."
Preisgestaltung - Features (erweitert),,Kundengruppenabhängige Produktpreise/ Rabatte,"Gibt an, ob der Tarif Funktionen zur unterschiedlichen Bepreisung je Kundengruppe beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Preisgestaltung - Features (erweitert),,"Kundenspezifische Produktpreise/ Rabatte (Rahmenvertrag, Preisgruppen)","Gibt an, ob für bestimmten Kunden abweichende Preise oder Rabatte definiert werden können."
Preisgestaltung - Features (erweitert),,Länderspezifische Produktpreise /Rabatte,"Gibt an, ob für bestimmten Kunden abweichende Preise oder Rabatte definiert werden können."
Preisgestaltung - Features (erweitert),,Mindermengenzuschlag definierbar,"Gibt an, ob der Tarif einen Mindermengenzuschlag bei niedrigpreisigen Warenkörben beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Preisgestaltung - Features (erweitert),,Optimierte Zuweisung von Rabatten/ im Stapel,"Gibt an, ob der Tarif eine schnelle Zuweisung von Rabatten zu Artikeln ermoeglicht."
Preisgestaltung - Features (erweitert),,Preis Auf- oder Abschläge bei Varianten nach Gewicht,"Gibt an, ob der Tarif eine schnelle Zuweisung von Rabatten zu Artikeln ermoeglicht."
Preisgestaltung - Features (erweitert),,Produkt-Mengenrabatte/ Staffelpreise definierbar,"Gibt an, ob der Tarif Funktionen zur Rabattierung von Großbestellungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Preisgestaltung - Features (erweitert),,Repricing-Funktion/ Tiefstpreis-Automatik bei Amazon,"Gibt an, ob der Tarif Funktionen zur Rabattierung von Großbestellungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Preisgestaltung - Features (erweitert),,Staffelpreiskriterien frei definierbar,"z.B. Unterschiedliche Staffelpreise je Abnehmergruppe, Absatzgebiete, Absatz- bzw. Erzeugungszeite, Warengruppe oder Preisgruppe"
Preisgestaltung - Features (erweitert),,Unterschiedliche Preise für Produktvarianten,"Gibt an, ob der Tarif Funktionen zur unterschiedlichen Bepreisung von Artikelvarianten (Größe, etc.) beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Preisgestaltung - Features (erweitert),,Unterschiedliche Preise je Produkt hinterlegbar/ verwaltbar (Sonderangebotspreis),"Gibt an, ob Sie je Produkt mehrere Preise verwalten und zur Anzeige auswählen können. Bsp: Großhandelspreis, Einzelhandelspreis, Fester Angebotspreis"
Preisgestaltung - Features (erweitert),,Verkaufspreiskalkulation anhand von Regeln,"Gibt an, ob Sie je Produkt mehrere Preise verwalten und zur Anzeige auswählen können. Bsp: Großhandelspreis, Einzelhandelspreis, Fester Angebotspreis"
Preisgestaltung - Features (erweitert),,"Versandkosten je Produkt definierbar (Sperrgutzuschlag, Portoaufschlag, Übergröße, Volumen)","Gibt an, ob der Tarif einen Spergutzuschlagzuschlag ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Preisgestaltung - Features (erweitert),,Währungsspezifische Produktpreise,"Gibt an, ob der Tarif einen Spergutzuschlagzuschlag ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Preisgestaltung - Features (erweitert),,Zahlungsartabhängiger Rabatt/ Aufschlag,"Gibt an, ob der Tarif Funktionen zur unterschiedlichen Bepreisung(Gebühr oder Rabatt) von Zahlungsanbietern beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Anzahlungen verwaltbar,Ermöglichen Sie Ihren Kunden Anzahlungen zu leisten.
Zahlung - Payment,,Autom. Zahlungslink (Paypal) per E-Mail,"Gibt an, ob der Tarif den Versand von Zahlungsaufforderungs-Links (z.B. für Paypal) unterstützt."
Zahlung - Payment,,Automatische SEPA Lastschrift/ Bankeinzug direkt aus System,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Automatische SEPA Lastschriftankündigung für Kunden per Mail,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Bankkontoabgleich via EBICS/ Stündlicher Zahlungsabgleich,"Gibt an, ob der Tarif einen Zahlungsabgleich unter Verwendung der angegebnenen Protokolle beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Bankkontoabgleich via HBCI/ PIN TAN Onlinebanking / Stündlicher Zahlungsabgleich,"Gibt an, ob der Tarif einen Zahlungsabgleich unter Verwendung der angegebnenen Protokolle beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Barzahlung/ Verrechnungsscheck,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Erzeugung von SEPA - Lastschriften (ehem. DTA/ DTAUS/ DTAZV),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,komfortkasse.eu Zahlungserinnerung/ Zahlungsabgleich Vorkasse,"Mit Komfortkasse werden Banküberweisungen vom Bankkonto abgerufen und automatisch den offenen Bestellungen zugeordnet. Die Zuordnung erfolgt vollautomatisch und ist fehlertolerant, z.B. wenn der Name nicht übereinstimmt, die Bestellnummer nicht angegeben wurde oder der Betrag abweicht.Zusätzlich können Zahlungserinnerungen versendet und Rückbuchungen durchgeführt werden. Ein eigenes Bankkonto ist nicht erforderlich, wir stellen Ihnen Sammelkonten in verschiedenen Währungen und Ländern zur Verfügung."
Zahlung - Payment,,Länderspezifische Zahlungsarten,"Gibt an, ob Sie die Verwendung von bestimmten Zahlungsarten auf Bestellländer begrenzen können."
Zahlung - Payment,,Nachnahme (COD) (Nachname typo),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Ratenzahlung/ Ratenkauf/ Finanzierung,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,"Schweizer ESR-Einzahlungsscheine aus System (ESR, VESR)",Ermöglicht direkte ESR Einzahlungsscheingenerierung aus System für Rechnungen.
Zahlung - Payment,,SEPA konform,"Gibt an, ob der Tarif fit für die Anforderungen des Single Euro Payments Area (Einheitlicher Euro-Zahlungsverkehrsraum) ist."
Zahlung - Payment,,Versandartabhängige Zahlungsarten,Beispiel: Bestellungen mit gewähltem Expressversand können nicht per Vorkasse gezahlt werden.
Zahlung - Payment,,Zahlungsabgleich von PayPalkonten,"Gibt an, ob der Tarif einen Zahlungsabgleich von paypal Konten (via paypal api) beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlung - Payment,,Zahlungsstatus im System,"Gibt an, ob der Tarif einen Zahlungsabgleich von paypal Konten (via paypal api) beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,aftership,Track & Audit Shipments
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Auslandsversandkosten je Lieferland spezifizierbar,"Gibt an, ob der Tarif die Definition von Lieferländern und Auslandsversandkosten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,"Automatische, versandkostenoptimierte Zuordnung von passenden Versandanbietern zu Verkäufen","Gibt an, ob der Tarif die Definition von Lieferländern und Auslandsversandkosten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,DHL Alterssichtprüfungs-Option,"Gibt an, ob der Tarif die Definition von Lieferländern und Auslandsversandkosten beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,"Gebündelter Druck von Versanddokumenten (Batch, Stapeldruck)","Gibt an, ob der Tarif den gebündelten Druck (Bulk-Druck) von Rechnungen und Lieferscheinen beinhaltet."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Länderspezifische Versandarten/ Liefermethoden,"Gibt an, ob Sie je Lieferland Ihren Kunden eine Auswahl an Versandarten anbieten können."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Lieferscheine/ Packliste erstellbar,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Lieferterminwunsch des Kunden möglich (Versanddatum in der Zunkunft),"Gibt an, ob der Tarif Lieferdatenwünsche Ihrer Kunden abfragen kann. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Mehrere Versandmethoden für Käufer (Anzahl),"Gibt an, ob und welche Anzahl an Versandmethoden Sie dem Kunden anbieten können."
Versand - Features (erweitert),Hier finden Sie unterschiedliche Funktionen zur Preisgestaltung von Versanddetails.,Produktspezifische Versandart/ Versandmethoden,"Gibt an, ob der Tarif die individuelle Einschränkung von Versandmethoden je Produkt unterstützt. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
